"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood) [µmol/l]"
0,1296,0.3299968
0,1299,0.3275428
0,1302,0.3251263
0,1305,0.3227466
0,1308,0.3204029
0,1311,0.3180944
0,1314,0.3158205
0,1317,0.3135802
0,1320,0.311373
0,1323,0.3091981
0,1326,0.3070549
0,1329,0.3049427
0,1332,0.3028608
0,1335,0.3008086
0,1338,0.2987854
0,1341,0.2967907
0,1344,0.2948239
0,1347,0.2928844
0,1350,0.2909716
0,1353,0.289085
0,1356,0.287224
0,1359,0.2853881
0,1362,0.2835767
0,1365,0.2817895
0,1368,0.2800258
0,1371,0.2782852
0,1374,0.2765673
0,1377,0.2748715
0,1380,0.2731974
0,1383,0.2715447
0,1386,0.2699127
0,1389,0.2683013
0,1392,0.2667098
0,1395,0.2651379
0,1398,0.2635853
0,1401,0.2620515
0,1404,0.2605362
0,1407,0.2590389
0,1410,0.2575594
0,1413,0.2560973
0,1416,0.2546522
0,1419,0.2532239
0,1422,0.2518119
0,1425,0.250416
0,1428,0.2490358
0,1431,0.2476711
0,1434,0.2463215
0,1437,0.2449868
0,1440,0.2436666
0,1443,0.2599766
0,1446,0.4660589
0,1449,0.9501361
0,1452,1.681223
0,1455,2.588593
0,1458,3.581441
0,1461,4.57295
0,1464,5.494548
0,1467,6.300174
0,1470,6.964945
0,1473,7.481284
0,1476,7.854102
0,1479,8.096251
0,1482,8.224803
0,1485,8.258223
0,1488,8.214573
0,1491,8.110417
0,1494,7.960234
0,1497,7.776242
0,1500,7.568511
0,1503,7.345176
0,1506,7.112675
0,1509,6.876022
0,1512,6.639057
0,1515,6.404667
0,1518,6.174969
0,1521,5.951461
0,1524,5.735174
0,1527,5.526779
0,1530,5.326665
0,1533,5.134996
0,1536,4.951772
0,1539,4.776876
0,1542,4.610108
0,1545,4.451205
0,1548,4.299866
0,1551,4.155764
0,1554,4.018559
0,1557,3.887907
0,1560,3.763466
0,1563,3.644902
0,1566,3.531894
0,1569,3.424129
0,1572,3.321309
0,1575,3.223149
0,1578,3.129382
0,1581,3.039754
0,1584,2.954028
0,1587,2.87198
0,1590,2.793401
0,1593,2.718096
0,1596,2.64588
0,1599,2.576584
0,1602,2.510046
0,1605,2.446117
0,1608,2.384658
0,1611,2.325538
0,1614,2.268635
0,1617,2.213836
0,1620,2.161035
0,1623,2.110131
0,1626,2.061032
0,1629,2.01365
0,1632,1.967903
0,1635,1.923716
0,1638,1.881015
0,1641,1.839734
0,1644,1.799803
0,1647,1.761155
0,1650,1.723732
0,1653,1.687482
0,1656,1.652356
0,1659,1.618309
0,1662,1.585298
0,1665,1.55328
0,1668,1.522217
0,1671,1.492073
0,1674,1.462811
0,1677,1.434398
0,1680,1.406804
0,1683,1.379997
0,1686,1.353949
0,1689,1.328633
0,1692,1.304021
0,1695,1.28009
0,1698,1.256815
0,1701,1.234173
0,1704,1.212144
0,1707,1.190706
0,1710,1.16984
0,1713,1.149527
0,1716,1.129748
0,1719,1.110486
0,1722,1.091723
0,1725,1.073445
0,1728,1.055634
0,1731,1.038277
0,1734,1.021359
0,1737,1.004866
0,1740,0.9887848
0,1743,0.9731026
0,1746,0.9578073
0,1749,0.9428872
0,1752,0.9283314
0,1755,0.9141272
0,1758,0.9002651
0,1761,0.8867354
0,1764,0.8735288
0,1767,0.8606356
0,1770,0.8480464
0,1773,0.8357525
0,1776,0.8237454
0,1779,0.812017
0,1782,0.8005589
0,1785,0.7893631
0,1788,0.7784228
0,1791,0.7677303
0,1794,0.7572786
0,1797,0.7470611
0,1800,0.7370714
0,1803,0.7273033
0,1806,0.7177507
0,1809,0.7084076
0,1812,0.6992687
0,1815,0.6903284
0,1818,0.6815814
0,1821,0.6730224
0,1824,0.6646466
0,1827,0.656449
0,1830,0.6484249
0,1833,0.6405697
0,1836,0.632879
0,1839,0.6253486
0,1842,0.6179742
0,1845,0.6107519
0,1848,0.6036776
0,1851,0.5967478
0,1854,0.5899587
0,1857,0.5833067
0,1860,0.5767884
0,1863,0.5704004
0,1866,0.5641395
0,1869,0.5580026
0,1872,0.5519864
0,1875,0.5460881
0,1878,0.5403048
0,1881,0.5346335
0,1884,0.5290716
0,1887,0.5236164
0,1890,0.5182652
0,1893,0.5130157
0,1896,0.5078653
0,1899,0.5028116
0,1902,0.4978524
0,1905,0.4929853
0,1908,0.4882083
0,1911,0.4835191
0,1914,0.4789158
0,1917,0.4743962
0,1920,0.4699584
0,1923,0.4656005
0,1926,0.4613207
0,1929,0.4571171
0,1932,0.4529879
0,1935,0.4489315
0,1938,0.4449461
0,1941,0.4410302
0,1944,0.4371822
0,1947,0.4334004
0,1950,0.4296835
0,1953,0.4260298
0,1956,0.4224381
0,1959,0.4189069
0,1962,0.4154348
0,1965,0.4120206
0,1968,0.4086629
0,1971,0.4053604
0,1974,0.402112
0,1977,0.3989165
0,1980,0.3957726
0,1983,0.3926793
0,1986,0.3896354
0,1989,0.3866398
0,1992,0.3836915
0,1995,0.3807895
0,1998,0.3779327
0,2001,0.3751202
0,2004,0.372351
0,2007,0.3696241
0,2010,0.3669388
0,2013,0.364294
0,2016,0.3616888
0,2019,0.3591226
0,2022,0.3565943
0,2025,0.3541033
0,2028,0.3516487
0,2031,0.3492297
0,2034,0.3468457
0,2037,0.3444957
0,2040,0.3421793
0,2043,0.3398956
0,2046,0.3376439
0,2049,0.3354237
0,2052,0.3332341
0,2055,0.3310747
0,2058,0.3289447
0,2061,0.3268436
0,2064,0.3247708
0,2067,0.3227257
0,2070,0.3207076
0,2073,0.3187161
0,2076,0.3167507
0,2079,0.3148107
0,2082,0.3128957
0,2085,0.3110051
0,2088,0.3091386
0,2091,0.3072954
0,2094,0.3054754
0,2097,0.3036778
0,2100,0.3019024
0,2103,0.3001486
0,2106,0.298416
0,2109,0.2967042
0,2112,0.2950128
0,2115,0.2933414
0,2118,0.2916896
0,2121,0.290057
0,2124,0.2884432
0,2127,0.2868479
0,2130,0.2852706
0,2133,0.2837111
0,2136,0.282169
0,2139,0.280644
0,2142,0.2791357
0,2145,0.2776439
0,2148,0.2761681
0,2151,0.2747081
0,2154,0.2732636
0,2157,0.2718343
0,2160,0.2704199
0,2163,0.2866593
0,2166,0.4929212
0,2169,0.9775156
0,2172,1.7094
0,2175,2.617743
0,2178,3.611647
0,2181,4.604168
0,2184,5.526678
0,2187,6.333025
0,2190,6.998365
0,2193,7.515134
0,2196,7.888195
0,2199,8.130435
0,2202,8.25895
0,2205,8.292223
0,2208,8.248322
0,2211,8.143826
0,2214,7.9933
0,2217,7.808979
0,2220,7.600905
0,2223,7.377212
0,2226,7.144348
0,2229,6.907335
0,2232,6.670012
0,2235,6.435266
0,2238,6.205213
0,2241,5.98137
0,2244,5.764773
0,2247,5.556081
0,2250,5.355669
0,2253,5.163702
0,2256,4.980192
0,2259,4.805024
0,2262,4.637995
0,2265,4.478841
0,2268,4.32726
0,2271,4.182924
0,2274,4.045495
0,2277,3.914628
0,2280,3.789981
0,2283,3.671219
0,2286,3.558016
0,2289,3.450059
0,2292,3.347051
0,2295,3.24871
0,2298,3.154767
0,2301,3.06497
0,2304,2.97908
0,2307,2.896873
0,2310,2.818139
0,2313,2.742682
0,2316,2.670318
0,2319,2.600876
0,2322,2.534196
0,2325,2.470129
0,2328,2.408533
0,2331,2.34928
0,2334,2.292247
0,2337,2.23732
0,2340,2.184393
0,2343,2.133365
0,2346,2.084144
0,2349,2.036643
0,2352,1.990779
0,2355,1.946476
0,2358,1.903661
0,2361,1.862267
0,2364,1.822227
0,2367,1.783471
0,2370,1.745941
0,2373,1.709586
0,2376,1.674355
0,2379,1.640204
0,2382,1.607089
0,2385,1.574969
0,2388,1.543806
0,2391,1.513562
0,2394,1.484202
0,2397,1.455693
0,2400,1.428003
0,2403,1.401102
0,2406,1.374961
0,2409,1.349553
0,2412,1.324851
0,2415,1.300831
0,2418,1.277468
0,2421,1.25474
0,2424,1.232625
0,2427,1.211102
0,2430,1.19015
0,2433,1.169751
0,2436,1.149887
0,2439,1.13054
0,2442,1.111693
0,2445,1.09333
0,2448,1.075437
0,2451,1.057997
0,2454,1.040996
0,2457,1.024421
0,2460,1.00826
0,2463,0.9924978
0,2466,0.9771235
0,2469,0.9621257
0,2472,0.9474928
0,2475,0.9332129
0,2478,0.9192761
0,2481,0.9056726
0,2484,0.8923917
0,2487,0.8794242
0,2490,0.866761
0,2493,0.8543936
0,2496,0.8423127
0,2499,0.8305105
0,2502,0.8189792
0,2505,0.807711
0,2508,0.7966982
0,2511,0.7859338
0,2514,0.7754112
0,2517,0.7651232
0,2520,0.7550636
0,2523,0.745226
0,2526,0.7356046
0,2529,0.7261931
0,2532,0.7169861
0,2535,0.7079781
0,2538,0.6991636
0,2541,0.6905374
0,2544,0.6820947
0,2547,0.6738306
0,2550,0.6657403
0,2553,0.6578192
0,2556,0.6500631
0,2559,0.6424676
0,2562,0.6350284
0,2565,0.6277417
0,2568,0.6206035
0,2571,0.61361
0,2574,0.6067575
0,2577,0.6000425
0,2580,0.5934615
0,2583,0.5870111
0,2586,0.5806881
0,2589,0.5744892
0,2592,0.5684115
0,2595,0.5624519
0,2598,0.5566075
0,2601,0.5508755
0,2604,0.5452532
0,2607,0.5397377
0,2610,0.5343267
0,2613,0.5290176
0,2616,0.5238078
0,2619,0.5186951
0,2622,0.5136771
0,2625,0.5087515
0,2628,0.5039161
0,2631,0.4991689
0,2634,0.4945078
0,2637,0.4899307
0,2640,0.4854356
0,2643,0.4810207
0,2646,0.476684
0,2649,0.4724239
0,2652,0.4682384
0,2655,0.4641259
0,2658,0.4600847
0,2661,0.4561132
0,2664,0.4522097
0,2667,0.4483728
0,2670,0.4446009
0,2673,0.4408926
0,2676,0.4372464
0,2679,0.433661
0,2682,0.4301348
0,2685,0.4266668
0,2688,0.4232555
0,2691,0.4198996
0,2694,0.4165981
0,2697,0.4133495
0,2700,0.4101529
0,2703,0.407007
0,2706,0.4039108
0,2709,0.4008631
0,2712,0.3978629
0,2715,0.3949091
0,2718,0.3920007
0,2721,0.3891369
0,2724,0.3863165
0,2727,0.3835388
0,2730,0.3808026
0,2733,0.3781072
0,2736,0.3754517
0,2739,0.3728352
0,2742,0.370257
