"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood) [µmol/l]"
0,4020,0.006460612
0,4035,0.006343687
0,4050,0.006228935
0,4065,0.006116317
0,4080,0.006005794
0,4095,0.005897329
0,4110,0.005790886
0,4125,0.005686426
0,4140,0.005583916
0,4155,0.00548332
0,4170,0.005384603
0,4185,0.005287732
0,4200,0.005192673
0,4215,0.005099393
0,4230,0.005007861
0,4245,0.004918044
0,4260,0.004829912
0,4275,0.004743433
0,4290,0.004658578
0,4305,0.004575318
0,4320,0.004493623
